document,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,,,,,0.5585584044456482,,,,,0.4231615662574768,,,,,,
1,,,,,0.10981322824954987,,,0.18890541791915894,,0.6928377151489258,,,,,,
2,,,,,0.20589038729667664,,,,,0.20884618163108826,,,,,0.5703755021095276,
3,,,,,0.10373929888010025,,,,,,0.8268595933914185,,,,0.057800862938165665,
4,,,,0.25191980600357056,0.3822261691093445,,0.07116874307394028,0.04869301989674568,0.03506607562303543,0.15601640939712524,,,,,0.05200166627764702,
5,,,,,0.22119562327861786,,0.6177288293838501,,,0.09152474999427795,,,0.022814350202679634,,0.04090647026896477,
6,,,,,0.053115103393793106,,,,,0.8212501406669617,,0.030470509082078934,,,0.08850057423114777,
7,,,0.7176927924156189,,0.040674012154340744,,,,,0.18827520310878754,,,,,0.045559946447610855,
8,,,,,0.43770211935043335,,,,,0.370173841714859,,,,,0.18420207500457764,
9,,,,,,,0.06420602649450302,,,,,,,,0.9283163547515869,
10,,,,,,,0.22893774509429932,0.5710230469703674,,0.10536359995603561,,,,,0.08551788330078125,
11,,,,,0.01005557831376791,,0.010141488164663315,,,0.23495379090309143,,,0.1602792590856552,,0.5640957355499268,
12,,,,,0.20144297182559967,,0.14596553146839142,,,,,,0.39217856526374817,,0.24699725210666656,
13,,,,,0.7209245562553406,,,,,0.2245655208826065,,0.04586593806743622,,,,
14,0.6348971128463745,,,,,,,,,0.15351833403110504,,,,,0.1918066293001175,
15,,,,,,,0.38458138704299927,,,,,,,,0.585117757320404,
16,,,,,0.30201777815818787,,,0.5181494951248169,,,,,,,0.16816766560077667,
17,,,,,,,0.08978348970413208,,0.7225706577301025,,,,,,0.17458133399486542,
18,,,0.010249922052025795,,0.03839123621582985,,0.048339251428842545,,,0.12715403735637665,0.6908770799636841,,,,0.08093337714672089,
19,,,,,,,,,0.36962342262268066,0.32655563950538635,,,,,0.2826913893222809,
20,0.32645881175994873,,,,0.05540440231561661,,0.15676331520080566,0.17388713359832764,,0.28212517499923706,,,,,,
21,,,,,,,,,,0.16898687183856964,,,,,0.8160310983657837,
22,,,,,0.31795573234558105,,0.12671490013599396,,,0.5451508164405823,,,,,,
23,,,,,,0.024424005299806595,0.3059977889060974,,,,,,0.4839524030685425,,0.17436011135578156,
24,,,,,0.1899406611919403,,,0.6397757530212402,,0.163085475564003,,,,,,
25,,,0.3097851276397705,,0.26600387692451477,,,,,0.41234493255615234,,,,,,
26,,,,,0.3037796914577484,,0.3783318102359772,0.1034923568367958,,0.19667528569698334,,,0.012214385904371738,,,
27,,,,0.640871524810791,,,,,,0.3422435522079468,,,,,,
28,,,,0.25255969166755676,,,0.12521584331989288,,,0.27036985754966736,,,,,0.34666723012924194,
29,,,,,,,0.07349833846092224,,,0.17724651098251343,,0.4796008765697479,,,0.2570175230503082,
30,0.047428663820028305,,,0.08247105777263641,0.39122331142425537,,0.07527980953454971,,,0.38517147302627563,,,,,,
31,,,,,0.22671376168727875,,,0.030047070235013962,0.054958779364824295,,,,,,0.6710677146911621,
32,,,,,,,,,,,,,0.955693781375885,,,
33,,,,,,,0.31836631894111633,,,,,,,,0.644707977771759,
34,,0.060155466198921204,,,0.05924002081155777,,,,,,,0.8605350255966187,,0.011787750758230686,,
35,0.7655233144760132,,,,,,,,,0.07798346877098083,,,,,0.13409359753131866,
36,,,,0.14722464978694916,0.21208907663822174,,0.599640965461731,,,0.011074342764914036,,,,,,
37,,,,,0.09610780328512192,,0.7140822410583496,0.026267534121870995,,,,,,,0.15335382521152496,
38,,,,,,,,,,0.987952709197998,,,,,,
39,0.45413294434547424,,,,,,,,,0.5324183106422424,,,,,,
40,0.04076206311583519,,,,0.3627372682094574,,,,,0.24795202910900116,,,,0.33522292971611023,,
41,,0.3840700685977936,,,0.05793086439371109,,0.11914711445569992,0.03847305476665497,,0.346619188785553,,,,0.046352092176675797,,
42,,,,,0.2596782445907593,,0.7312466502189636,,,,,,,,,
43,,,0.8144765496253967,,0.08524742722511292,,,,,,,,,,0.08572056144475937,
44,,,,,,,,0.9885130524635315,,,,,,,,
45,,0.07249860465526581,,,0.2181282490491867,,,,0.12746813893318176,,0.20164774358272552,,,,0.35269075632095337,
46,,,,,,,,,,0.21249178051948547,,,,,,0.7765188813209534
47,,,,,0.9914878606796265,,,,,,,,,,,
48,,,,,,,0.7654100656509399,,,0.024978935718536377,,,,0.19138668477535248,,
49,,,,,0.0525798574090004,,0.4740195572376251,,,0.4599763751029968,,,,,,
50,,,,,0.8791041374206543,,0.10229482501745224,,,,,,,,,
51,,,,,,,0.8068207502365112,,,,,,,,0.17829763889312744,
52,,,,,0.4184447228908539,,,,,,,0.514650285243988,,,,0.05486544221639633
53,,,,0.2548348903656006,0.16661569476127625,,,,,0.2299204170703888,,,,,0.34297534823417664,
54,,,,,0.08285101503133774,,0.5638210773468018,,,0.33603018522262573,,,,,,
55,,,,,,,0.9828743934631348,,,,,,,,,
56,,,,,0.8806751370429993,,0.1076715886592865,,,,,,,,,
57,,,,,0.9784287810325623,,,,,,,,,,,
58,,0.9385721683502197,,,0.01227714866399765,,0.010812842287123203,,,0.010712197050452232,,,,,,
59,,0.10667327791452408,,0.01358810905367136,0.061204902827739716,0.040192827582359314,,,,0.201027050614357,0.3811824917793274,0.0725431814789772,,,0.11707291007041931,
60,,,,,0.04512883722782135,,0.9428756237030029,,,,,,,,,
61,,,,,,,,,,0.6979076266288757,,,,,0.2882712185382843,
62,,,,,,,0.9826418161392212,,,,,,,,,
63,,,,,,,,,,0.9859787225723267,,,,,,
64,,,,,,,,,,0.7510256171226501,,,,,0.23628643155097961,
65,,,,,,,0.06928351521492004,,,0.9139527082443237,,,,,,
66,,,,,0.22748340666294098,,0.14296506345272064,0.549248218536377,,,,,,0.024655519053339958,0.0508917011320591,
67,,0.35656601190567017,,,0.16363708674907684,,,,,0.2944106161594391,,,,,0.1783575862646103,
68,,,,,0.18804290890693665,,0.03413798660039902,,,0.7188751101493835,,,,,0.0533757247030735,
69,,,,,0.10855834931135178,,0.06586575508117676,,,,,,,0.5882286429405212,0.22503912448883057,
70,,,,,0.22915460169315338,,,,,0.7592846155166626,,,,,,
71,,,,,0.9160314202308655,,,,,,,,0.029950806871056557,,,0.02545221336185932
72,,,,,0.17481626570224762,,,0.794596791267395,,,,,,,,
73,,,,,0.24774664640426636,,0.13298453390598297,,0.056866422295570374,0.1830173134803772,,0.3742715120315552,,,,
74,,0.38917210698127747,,,0.12422166764736176,,0.05414720997214317,,,0.24764001369476318,,,,,0.17670653760433197,
75,0.03402921184897423,,,,0.15681418776512146,,0.05687100812792778,,,0.0438709557056427,,0.6478711366653442,,0.05668249353766441,,
76,,,,,,,0.9912780523300171,,,,,,,,,
77,0.3799622356891632,,,,,,0.010254251770675182,,,0.11598022282123566,,,,,0.48517322540283203,
78,,,,,,0.9801658987998962,,,,,,,,,,
79,,,,0.2355269491672516,0.5110868215560913,,0.24747231602668762,,,,,,,,,
80,,0.13513478636741638,,,0.7748364806175232,,0.08185020834207535,,,,,,,,,
81,,,,,0.15388192236423492,,0.013506628572940826,0.6553472280502319,,,,,0.020682090893387794,,0.1512214094400406,
82,,,,,0.7539820075035095,,0.23558004200458527,,,,,,,,,
83,,0.6441459059715271,,,0.3238265812397003,,,,,,,,,,,
84,,,,0.6887366771697998,0.24856311082839966,,,,,0.0371335931122303,,,,,,
85,,,0.5333334803581238,,,0.03272419422864914,,0.014623034745454788,,0.31536468863487244,,,,,0.09709528833627701,
86,,,,,,,,,,0.9890472888946533,,,,,,
87,,,,,0.152565598487854,,,,0.6050441265106201,,,,,,0.23166632652282715,
88,,,,,0.3787664771080017,,,,,0.08908792585134506,,0.2832321524620056,,,0.24330277740955353,
89,,,,,,,,,,0.16522109508514404,,,,,0.8226724863052368,
90,,,,,0.9843053221702576,,,,,,,,,,,
91,,,,,0.2470748871564865,,0.05372041463851929,,,0.059507884085178375,,0.4523332118988037,,0.17165519297122955,0.012046033516526222,
92,,,0.2573606073856354,,0.017053352668881416,,,,,0.5908868312835693,,,,0.016134211793541908,0.11294194310903549,
93,,,,,0.021615518257021904,,0.08278194814920425,,,0.08832527697086334,0.7321447730064392,0.026138287037611008,,,0.03606358915567398,
94,,,,,0.11588601768016815,,0.13038058578968048,,0.0345497690141201,0.23480914533138275,,0.11129315197467804,0.3687952160835266,,,
95,,,,,0.25612226128578186,,,,0.7289019227027893,,,,,,,
96,,,,,0.18616120517253876,,0.041207242757081985,,,0.15794867277145386,,,,0.6084221601486206,,
97,,,,,,,0.6406612992286682,,0.1250389814376831,0.1559373438358307,,,,,0.07327526807785034,
98,,,,,,0.09323284029960632,0.088049978017807,,0.8100971579551697,,,,,,,
99,,,,,,,0.1999172568321228,,,,,,,,0.7928009033203125,
100,,,,,0.0909641906619072,0.5336180329322815,0.34414297342300415,,,,,,,,0.02083466574549675,
101,0.037393659353256226,,,,0.03964858502149582,,0.3859022259712219,0.054473839700222015,0.3131901025772095,0.10192171484231949,0.016165727749466896,,,0.04454613849520683,,
102,,,,,0.5468747019767761,,0.24217569828033447,0.019503353163599968,0.1793581247329712,,,,,,,
103,,,,,0.5789607167243958,,0.05711884796619415,,,,0.015010862611234188,0.14908304810523987,,0.018873443827033043,0.1714714914560318,
104,,,,,0.6354512572288513,,0.15629896521568298,,0.018454235047101974,0.11369052529335022,,0.028699900954961777,,0.04041647911071777,,
105,,0.037521593272686005,,,0.023324022069573402,,0.22440986335277557,,0.018572727218270302,0.11666214466094971,0.012076107785105705,,,0.5618351697921753,,
106,,0.20752288401126862,,0.12102928757667542,0.36669862270355225,0.03706536814570427,0.15406741201877594,0.04713650420308113,,,,0.03686473146080971,,0.022254258394241333,,
107,0.07321645319461823,,,,,,0.07875183969736099,,0.033315952867269516,0.7565110921859741,0.012525866739451885,,0.036434583365917206,,,
108,,,,0.06301037222146988,0.5666452646255493,,0.14578039944171906,0.047105010598897934,,,,,0.03481190651655197,,0.13295358419418335,
109,0.25324735045433044,,,,0.24701786041259766,,0.015234183520078659,,,0.2511965036392212,,,,,0.22044630348682404,
110,0.05426113307476044,0.012396086007356644,,,,,0.25397539138793945,,0.1683834195137024,0.017465414479374886,0.04884805157780647,,,,0.4376518130302429,
111,,,,,0.25522300601005554,,,,0.11550024896860123,0.2590882480144501,,0.2002263218164444,,,0.13893891870975494,0.023793591186404228
112,,0.10753115266561508,,,0.5755059719085693,,0.189921572804451,,0.036986153572797775,0.051343947649002075,,,,0.024205774068832397,,
113,,,,0.069976307451725,0.07632708549499512,,0.06836836785078049,,,0.3051292300224304,,0.38702088594436646,,,0.08944731950759888,
114,,,,0.028632355853915215,,,,,,0.3861355185508728,,0.5015435814857483,,,0.0703294649720192,
115,,,,0.03996559977531433,0.03230023384094238,0.0791919156908989,,,,,0.08768989890813828,,,0.04580453038215637,0.697512149810791,
116,,,,,,,0.14545463025569916,0.040307819843292236,,0.550226628780365,0.09048140048980713,0.06700050830841064,,,,0.09832107275724411
117,,,0.016251184046268463,,0.5643700957298279,0.1248842254281044,0.16946589946746826,0.056283168494701385,0.018814345821738243,,,0.03965773805975914,,,,
118,0.09411279112100601,,0.010858800262212753,0.011001006700098515,,,0.8726171255111694,,,,,,,,,
119,,,0.010049968957901001,,,,0.7867065668106079,0.04774453490972519,,0.09244699031114578,,0.05553649738430977,,,,
120,,,0.01251873280853033,0.023776093497872353,0.46897298097610474,0.028020376339554787,0.08289336413145065,,,,,,0.02908014878630638,,0.34720268845558167,
121,,0.04694991558790207,0.019952671602368355,,0.09445255249738693,,,0.1021033376455307,,0.6464728713035583,0.03801511600613594,,0.03878815472126007,,,
122,,,,,,,,0.10396414250135422,0.03289707377552986,0.5648959875106812,,,0.04779088497161865,,0.2078297734260559,0.029766380786895752
123,,,0.04199167340993881,,0.01738739013671875,,0.13232648372650146,,0.024466529488563538,0.7770108580589294,,,,,,
124,,0.024240989238023758,,,,0.2646062970161438,0.07145483046770096,,0.016308484598994255,0.23019298911094666,,0.08216941356658936,,,0.3048070967197418,
125,0.023156967014074326,,,,,0.023621175438165665,0.10945181548595428,,,,,,,,0.8230591416358948,
126,,,,,0.11723160743713379,,0.1888304352760315,,,0.3379304111003876,,,,,0.34411096572875977,
127,,,,,0.2495681792497635,,0.2772991955280304,0.04685583710670471,,0.4093402624130249,,,0.010752962902188301,,,
128,,,,,0.8019217848777771,0.01812894456088543,0.049575258046388626,,,0.04615271836519241,,0.02366664819419384,0.0506727360188961,,,
129,,,,,,,,0.06673764437437057,0.025014398619532585,0.6731444597244263,,,,,0.2161840796470642,
130,,,0.024447126314044,,0.23758859932422638,,0.08385530114173889,,0.5914638042449951,0.01867094449698925,,,,,,0.023114262148737907
131,,,,,,,0.31250160932540894,0.11460301280021667,,,0.03642219677567482,,,0.09942618012428284,,0.4036692976951599
